,barangay,name_original,address,district,major_division,sub_division,category,data_source,address_clean,latitude,longitude,open_hours,close_hours
647,fairview,"fatima medical science foundation, inc.","block 87, lot 17 & 19, regalado ave., fairview, quezon city, ncr, 1121",5,Long-term care and rehabilitation services,#N/A,Rehabilitation clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","block 87, lot 17 & 19, regalado Avenue, fairview, quezon city, ncr, 1121, Philippines",14.70174359,121.0679922,8:00AM,5:00PM
648,vasra,bodylite center inc.,"g/f, jade palace, #33 visayas ave., vasra, quezon city, ncr, 1128",1,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","g/f, jade palace, #33 visayas Avenue, vasra, quezon city, ncr, 1128, Philippines",14.6600776,121.0444835,8:00AM,5:00PM
649,doña imelda,enst therapeutic clinic,"1, lantawan st. , doña imelda, quezon city, ncr, 1113",4,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","1, lantawan Street , doña imelda, quezon city, ncr, 1113, Philippines",14.608149,121.0188215,9:00AM,8:00PM
650,san roque,malay counseling and psychosocial service,"18-d, 6th camarilla street, san roque, quezon city, ncr, 1109",3,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","18-d, 6th camarilla street, san roque, quezon city, ncr, 1109, Philippines",14.61418619,121.0636176,10:00AM,5:00PM
651,bagumbayan,solid fundevmentals therapy center inc.,"unit a312 3rd flr., eastwood mall, orchard rd eastwood city, bagumbayan, quezon city, ncr, 1110",3,Long-term care and rehabilitation services,#N/A,Rehabilitation clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit a312 3rd Floor, eastwood mall, orchard rd eastwood city, bagumbayan, quezon city, ncr, 1110, Philippines",14.6109413,121.0802326,8:00AM,5:00PM
652,fairview,altiora ability  therapy and education center inc.,"unit b, block 9, lot 1, camaro street corner pearl drive, camaro villa, fairview, quezon city, ncr, 1118",5,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit b, block 9, lot 1, camaro street corner pearl drive, camaro villa, fairview, quezon city, ncr, 1118, Philippines",14.7090107,121.0716066,8:00PM,5:00PM
653,tandang sora,nextgen learning center,"712c, peace valley tandang sora, matandang balara, quezon city, ncr, 1119",3,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","712c, peace valley tandang sora, matandang balara, quezon city, ncr, 1119, Philippines",#N/A,#N/A,8:00AM,4:00PM
654,bahay toro,horizons of hope therapy center inc.,"2, wisdom st. , teresa village, bahay toro, quezon city, ncr, 1106",1,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","2, wisdom Street , teresa village, bahay toro, quezon city, ncr, 1106, Philippines",14.66627898,121.0403604,8:00AM,5:00PM
655,teachers village east,motion-line physical therapy clinic,"unit 3, 99 suite maginhawa bldg., maginhawa st., teachers village east, quezon city, ncr, 1101",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 3, 99 suite maginhawa Building, maginhawa Street, teachers village east, quezon city, ncr, 1101, Philippines",14.63673248,121.0615109,9:00AM,9:00PM
656,tagumpay,gprime physiotherapy services ,"2f, metrolane complex, , p. tuazon cor. 20th ave., tagumpay, quezon city, ncr, 1109",3,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","2f, metrolane complex, p. tuazon corner 20th Avenue, tagumpay, quezon city, ncr, 1109, Philippines",14.62120159,121.0629855,9:00AM,5:00PM
657,manresa,the oracle physical rehabilitation inc.,"2nd flr. unit-1 , almar building, no. 60 mauban st. , manresa, quezon city, ncr, 1115",1,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","2nd Floor unit-1 , almar building, 60 mauban Street , manresa, quezon city, ncr, 1115, Philippines",14.64143102,121.000014,9:00AM,6:00PM
658,maharlika,rise and rehab incorporated,"3rd floor , 172, d. tuazon st, maharlika, quezon city, ncr, 1114",1,Long-term care and rehabilitation services,#N/A,Rehabilitation clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","3rd floor , 172, d. tuazon st, maharlika, quezon city, ncr, 1114, Philippines",14.63395536,120.9976695,8:00AM,5:00PM
659,katipunan,physioprime physiotherapy services,"b41 l1 elizabeth hall, katipunan avenue, loyola heights, quezon city, ncr, 1108",3,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","b41 l1 elizabeth hall, katipunan avenue, loyola heights, quezon city, ncr, 1108, Philippines",14.64682,121.07416,9:00AM,6:00PM
660,south triangle,little stars therapy center,"commercial unit 1 and 2, future point plaza , panay ave, south triangle, quezon city, ncr, 1103",4,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","commercial unit 1 and 2, future point plaza , panay ave, south triangle, quezon city, ncr, 1103, Philippines",14.63916,121.03209,9:00AM,5:00PM
661,pasong tamo,angel care custodial service,"102 int 3, san miguel vill, pasong tamo, quezon city, ncr, 1107",6,Long-term care and rehabilitation services,#N/A,Psychiatric rehabilitation center,"QC Future Ready dashboard, Long-term care and rehabilitation services","102 int 3, san miguel vill, pasong tamo, quezon city, ncr, 1107, Philippines",14.6757682,121.0461044,10:00AM,5:00PM
662,doña josefa,discovery den therapy and learning hub inc.,"unit 201, tc plaza no. 40, quezon ave., doña josefa, quezon city, ncr, 1113",4,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 201, tc plaza 40, quezon Avenue, doña josefa, quezon city, ncr, 1113, Philippines",14.62195701,121.006657,8:00AM,8:00PM
663,e. rodriguez sr.,k&m wellness corporation,"unit 101 1706, rimando building ii, e. rodriguez sr. ave., immaculate concepcion, cubao , ncr, 1109",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 101 1706, rimando building ii, e. rodriguez sr. Avenue, immaculate concepcion, cubao , ncr, 1109, Quezon City, Philippines",14.6240472,121.0429648,10:00AM,8:00PM
664,pinyahan,brightsteps learning and development center,"unit 4 34, matapang, pinyahan, quezon city, ncr, 1100",4,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 4 34, matapang, pinyahan, quezon city, ncr, 1100, Philippines",14.6401576,121.0500757,8:00AM,5:00PM
665,tandang sora,"aba learning & development therapy center, inc.","127 , jayvee commercial building, lot b, tandang sora avenue, pasong tamo, quezon city, ncr, 1107",6,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","127 , jayvee commercial building, lot b, tandang sora avenue, pasong tamo, quezon city, ncr, 1107, Philippines",14.6748593,121.0464282,8:00AM,5:00PM
666,bahay toro,bricks developmental learning center,"#3-b, calla lily st., bahay toro, quezon city, ncr, 1106",1,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","#3-b, calla lily Street, bahay toro, quezon city, ncr, 1106, Philippines",14.6703104,121.033011,8:00AM,5:00PM
667,laging handa,primocare therapy center,"space 2 & 3 3/f, scout center bldg., 38 scout limbaga cor. 55 scout tobias, laging handa, quezon city, ncr, 1103",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","space 2 & 3 3/f, scout center Building, 38 scout limbaga corner 55 scout tobias, laging handa, quezon city, ncr, 1103, Philippines",14.6342308,121.0308413,8:00AM,5:00PM
668,milagrosa,primefil psychological services,"unit 814, emerald square , j. p rizal st, milagrosa, quezon city, ncr, 1109",3,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 814, emerald square , j. p rizal st, milagrosa, quezon city, ncr, 1109, Philippines",14.62040068,121.0716828,8:00AM,5:00PM
669,fairview,"healing path foundation-hp, inc.","#11, jaguar st., fairview, quezon city, ncr, 1118",5,Long-term care and rehabilitation services,#N/A,Rehabilitation clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","#11, jaguar Street, fairview, quezon city, ncr, 1118, Philippines",14.70083642,121.0649416,8:00AM,5:00PM
670,project 6,nexus' physical rehabilitation center,"82, one mckinson building, road 3, project 6, quezon city, ncr, 1100",1,Long-term care and rehabilitation services,#N/A,Rehabilitation clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","82, one mckinson building, road 3, project 6, quezon city, ncr, 1100, Philippines",14.66479093,121.0402952,9:00AM,8:00PM
671,sacred heart,ccde centre for communication development and education,"unit c g/f, #39 scout ybardolaza st., sacred heart, quezon city, ncr, 1103",4,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit c g/f, #39 scout ybardolaza Street, sacred heart, quezon city, ncr, 1103, Philippines",14.63150151,121.0390316,5:00AM,8:00PM
672,#N/A,ls agile pt services opc,"unit 3c, st. martin building, 17 west point street, e. rodriguez, quezon city, ncr, 1102",3,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 3c, Street martin building, 17 west point street, e. rodriguez, quezon city, ncr, 1102, Philippines",14.62575645,121.0512639,9:00AM,6:00PM
673,bahay toro,"haven of opportunities for people with exceptionalities (hope), inc.","35b, shorthorn street, project 8, bahay toro, quezon city, ncr, 1106",1,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","35b, shorthorn street, project 8, bahay toro, quezon city, ncr, 1106, Philippines",14.6666763,121.0210931,8:00AM,5:00PM
674,#N/A,aba limitless' discovery' therapy center,"room 201, bbb property rental, #22 purdue st., e. rodriguez, quezon city, ncr, 1102",3,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","room 201, bbb property rental, #22 purdue Street, e. rodriguez, quezon city, ncr, 1102, Philippines",14.6271309,121.0527052,8:00AM,5:00PM
675,sta. teresita,young abality therapy center,"ground floor mezzanine area ( bare type), mega one bldg, espana blvd. corner mayon st., sta. teresita, quezon city, ncr, 1114",1,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","ground floor mezzanine area ( bare type), mega one bldg, espana Boulevard corner mayon Street, sta. teresita, quezon city, ncr, 1114, Philippines",14.61800201,121.0016562,8:00AM,5:00PM
676,bahay toro,synergy advanced rehabilitation and wound care corp.,"144, congressional ave. project 8, bahay toro, quezon city, ncr, 1106",1,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","144, congressional Avenue project 8, bahay toro, quezon city, ncr, 1106, Philippines",14.66325289,121.0210085,9:00AM,6:00PM
677,#N/A,spa meraki opc,"mezzanine flr., coronet commercial  theatre building, imperial st. cubao, e. rodriguez, quezon city, ncr, 1102",3,Long-term care and rehabilitation services,#N/A,Therapeutic clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","mezzanine Floor, coronet commercial theatre building, imperial Street cubao, e. rodriguez, quezon city, ncr, 1102, Philippines",14.62603887,121.0518412,8:00AM,5:00PM
678,laging handa,movement lab health and wellness center corporation,"2-2d 2nd floor  , torre venezia condominium, 170 timog avenue cor. sct santiago st, laging handa, quezon city, ncr, 1103",4,Long-term care and rehabilitation services,#N/A,Physical therapy clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","2-2d 2nd floor , torre venezia condominium, 170 timog avenue corner sct santiago st, laging handa, quezon city, ncr, 1103, Philippines",14.63616134,121.0290763,8:00AM,10:00PM
679,batasan hills,steven&hudson arts and play center,"unit 212, royale place, don antonio drive, batasan hills, quezon city, ncr, 1126",2,Long-term care and rehabilitation services,#N/A,Physical/occupational therapy school,"QC Future Ready dashboard, Long-term care and rehabilitation services","unit 212, royale place, don antonio drive, batasan hills, quezon city, ncr, 1126, Philippines",14.682023,121.09818,9:00AM,5:00PM
680,bagong lipunan ng crame,wdc np assessment cntr psychiatric clinic,"room 503 unit j, camus bldg., edsa, bagong lipunan ng crame, quezon city, ncr, 1111",4,Long-term care and rehabilitation services,#N/A,Psychological clinic,"QC Future Ready dashboard, Long-term care and rehabilitation services","room 503 unit j, camus Building, edsa, bagong lipunan ng crame, quezon city, ncr, 1111, Philippines",14.61127632,121.0546532,8:00AM,5:00PM
